round,client_id,shapley_value,model_accuracy
15,6,-0.004908389585342334,0.8514946962391514
15,7,0.0008461909353905474,0.8514946962391514
15,8,-0.0016393442622950761,0.8514946962391514
15,9,0.005094021215043389,0.8514946962391514
15,10,-0.004223722275795559,0.8514946962391514
15,11,0.006694792671166818,0.8514946962391514
15,12,-0.0022324011571841864,0.8514946962391514
15,13,-0.005417068466730955,0.8514946962391514
15,14,-0.004353905496624883,0.8514946962391514
15,15,0.01425988428158148,0.8514946962391514
15,16,0.0022155255544840844,0.8514946962391514
15,17,0.003770491803278693,0.8514946962391514
15,18,-0.014727579556412731,0.8514946962391514
15,19,0.017321600771456124,0.8514946962391514
15,20,0.004968659594985537,0.8514946962391514
15,21,0.00397540983606557,0.8514946962391514
15,22,0.0020877531340405004,0.8514946962391514
15,23,0.0003061716489874613,0.8514946962391514
15,24,-1.4464802314366e-05,0.8514946962391514
15,25,-0.010012054001928637,0.8514946962391514
15,26,0.004604628736740596,0.8514946962391514
15,27,0.007731436837029895,0.8514946962391514
15,28,0.0030713596914175487,0.8514946962391514
15,29,-0.002167309546769527,0.8514946962391514
15,30,0.0011716489874638355,0.8514946962391514
16,1,0.0,0.8563162970106075
16,2,0.0,0.8563162970106075
16,3,0.0,0.8563162970106075
16,4,0.0,0.8563162970106075
16,5,0.0,0.8563162970106075
16,6,0.0,0.8563162970106075
16,7,0.0,0.8563162970106075
16,8,0.0,0.8563162970106075
16,9,0.0,0.8563162970106075
16,10,0.0,0.8563162970106075
