round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
7,17,0.03574468085106383,0.7695274831243973,0.7680810028929604
7,18,0.035379939209726444,0.7695274831243973,0.7680810028929604
7,19,0.035015197568389056,0.7695274831243973,0.7680810028929604
7,20,0.03440729483282675,0.7695274831243973,0.7680810028929604
7,21,0.03963525835866261,0.7695274831243973,0.7680810028929604
7,22,0.031124620060790274,0.7695274831243973,0.7680810028929604
7,23,0.03610942249240122,0.7695274831243973,0.7680810028929604
7,24,0.03696048632218845,0.7695274831243973,0.7680810028929604
7,25,0.039756838905775076,0.7695274831243973,0.7680810028929604
7,26,0.038054711246200607,0.7695274831243973,0.7680810028929604
7,27,0.0364741641337386,0.7695274831243973,0.7680810028929604
7,28,0.03708206686930091,0.7695274831243973,0.7680810028929604
7,29,0.03343465045592705,0.7695274831243973,0.7680810028929604
7,30,0.037203647416413375,0.7695274831243973,0.7680810028929604
8,1,0.02701899312528872,0.813404050144648,0.8418514946962391
8,2,0.02559861220168696,0.813404050144648,0.8418514946962391
8,3,0.03847325806870911,0.813404050144648,0.8418514946962391
8,4,0.023144720144798948,0.813404050144648,0.8418514946962391
8,5,0.02285638526596602,0.813404050144648,0.8418514946962391
8,6,0.017534371118717987,0.813404050144648,0.8418514946962391
8,7,0.026391309332974056,0.813404050144648,0.8418514946962391
8,8,0.024647822825739078,0.813404050144648,0.8418514946962391
8,9,0.026522061731598174,0.813404050144648,0.8418514946962391
8,10,0.048317027790853104,0.813404050144648,0.8418514946962391
8,11,0.03870583660368792,0.813404050144648,0.8418514946962391
8,12,0.023321150701407067,0.813404050144648,0.8418514946962391
8,13,0.022290446910195303,0.813404050144648,0.8418514946962391
8,14,0.052882290794607226,0.813404050144648,0.8418514946962391
8,15,0.0275086508249958,0.813404050144648,0.8418514946962391
8,16,0.019370069676264097,0.813404050144648,0.8418514946962391
8,17,0.06232512041868867,0.813404050144648,0.8418514946962391
8,18,0.03436012950740631,0.813404050144648,0.8418514946962391
8,19,0.03494489768163889,0.813404050144648,0.8418514946962391
8,20,0.02971124527641734,0.813404050144648,0.8418514946962391
8,21,0.055320883779788936,0.813404050144648,0.8418514946962391
8,22,0.02232271293145588,0.813404050144648,0.8418514946962391
8,23,0.03381366611416406,0.813404050144648,0.8418514946962391
8,24,0.04390177383157801,0.813404050144648,0.8418514946962391
8,25,0.03009693637598769,0.813404050144648,0.8418514946962391
8,26,0.0426087998276907,0.813404050144648,0.8418514946962391
8,27,0.04523398343424984,0.813404050144648,0.8418514946962391
8,28,0.040996553184369657,0.813404050144648,0.8418514946962391
8,29,0.032900980484861904,0.813404050144648,0.8418514946962391
8,30,0.026879310034212615,0.813404050144648,0.8418514946962391
9,1,0.02688887807751801,0.7974927675988428,0.8379942140790743
9,2,0.02258239902881058,0.7974927675988428,0.8379942140790743
9,3,0.026166257587148373,0.7974927675988428,0.8379942140790743
9,4,0.03865898754864662,0.7974927675988428,0.8379942140790743
9,5,0.02365795084201328,0.7974927675988428,0.8379942140790743
9,6,0.022691545259713744,0.7974927675988428,0.8379942140790743
9,7,0.023456341971947056,0.7974927675988428,0.8379942140790743
9,8,0.0397841188752861,0.7974927675988428,0.8379942140790743
9,9,0.040082558542150176,0.7974927675988428,0.8379942140790743
9,10,0.04015509738683685,0.7974927675988428,0.8379942140790743
9,11,0.03836652227630898,0.7974927675988428,0.8379942140790743
9,12,0.03147704506081273,0.7974927675988428,0.8379942140790743
9,13,0.03453432741125559,0.7974927675988428,0.8379942140790743
9,14,0.015338375288412417,0.7974927675988428,0.8379942140790743
9,15,0.049305174933016775,0.7974927675988428,0.8379942140790743
9,16,0.055347247130836615,0.7974927675988428,0.8379942140790743
9,17,0.027316843481176672,0.7974927675988428,0.8379942140790743
9,18,0.019255888177661395,0.7974927675988428,0.8379942140790743
9,19,0.043370282139560984,0.7974927675988428,0.8379942140790743
9,20,0.04279385515320805,0.7974927675988428,0.8379942140790743
9,21,0.014441238049430654,0.7974927675988428,0.8379942140790743
9,22,0.030987637959241383,0.7974927675988428,0.8379942140790743
9,23,0.014641052960574167,0.7974927675988428,0.8379942140790743
9,24,0.04743383049118405,0.7974927675988428,0.8379942140790743
9,25,0.030064131137430984,0.7974927675988428,0.8379942140790743
9,26,0.046741378200662174,0.7974927675988428,0.8379942140790743
9,27,0.030594220158253325,0.7974927675988428,0.8379942140790743
9,28,0.04824691270183613,0.7974927675988428,0.8379942140790743
9,29,0.04024716840795286,0.7974927675988428,0.8379942140790743
9,30,0.035372733761113245,0.7974927675988428,0.8379942140790743
10,1,0.033677811550151975,0.8326904532304725,0.8317261330761813
10,2,0.029300911854103343,0.8326904532304725,0.8317261330761813
10,3,0.03306990881458967,0.8326904532304725,0.8317261330761813
10,4,0.030759878419452887,0.8326904532304725,0.8317261330761813
10,5,0.029300911854103343,0.8326904532304725,0.8317261330761813
10,6,0.031610942249240125,0.8326904532304725,0.8317261330761813
10,7,0.029908814589665652,0.8326904532304725,0.8317261330761813
10,8,0.02723404255319149,0.8326904532304725,0.8317261330761813
10,9,0.02796352583586626,0.8326904532304725,0.8317261330761813
10,10,0.02857142857142857,0.8326904532304725,0.8317261330761813
